rank,order_book_id,total_turnover,eng_symbol,abbrev_symbol,board_type,symbol,listed_date,de_listed_date,status,round_lot,a_share_id,exchange,type,trading_code,unique_id,stock_connect,trading_hours,selection_date,rank_window_start,rank_window_end,in_hkconnect_selection_20260506
423,06890.XHKG,17626960.0,KANGLI INT HLDG,KLGJKG,MainBoard,康利国际控股,2018-11-19,0000-00-00,Active,2000.0,,XHKG,CS,06890,06890_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
424,00147.XHKG,17422380.0,IB SETTLEMENT,GJSYJS,MainBoard,国际商业结算,1988-06-06,0000-00-00,Active,5000.0,,XHKG,CS,00147,00147_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
425,02350.XHKG,17322900.0,MTT GROUP,SKJT,MainBoard,数科集团,2022-09-26,0000-00-00,Active,5000.0,,XHKG,CS,02350,02350_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
426,01110.XHKG,17282489.0,KINGWORLD,JHYYJT,MainBoard,金活医药集团,2010-11-25,0000-00-00,Active,4000.0,,XHKG,CS,01110,01110_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
427,03838.XHKG,17257230.0,CHINA STARCH,ZGDF,MainBoard,中国淀粉,2007-09-27,0000-00-00,Active,5000.0,,XHKG,CS,03838,03838_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
428,02440.XHKG,17228214.0,MEMESTRATEGY,MCL,MainBoard,迷策略,2022-12-12,0000-00-00,Active,1000.0,,XHKG,CS,02440,02440_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
429,01878.XHKG,17053131.0,SOUTHGOBI,NGB,MainBoard,南戈壁,2010-01-29,0000-00-00,Active,50.0,,XHKG,CS,01878,01878_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
430,01693.XHKG,17052696.0,BGMC,ZLGJ,MainBoard,璋利国际,2017-08-09,0000-00-00,Active,2000.0,,XHKG,CS,01693,01693_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
431,01912.XHKG,16974423.0,CONTEL,KTL,MainBoard,康特隆,2019-07-16,0000-00-00,Active,5000.0,,XHKG,CS,01912,01912_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
432,01809.XHKG,16931748.0,PRINX CHENGSHAN,PLCS,MainBoard,浦林成山,2018-10-09,0000-00-00,Active,500.0,,XHKG,CS,01809,01809_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
433,02159.XHKG,16915956.0,MEDIWELCOME,MDWK,MainBoard,麦迪卫康,2021-01-19,0000-00-00,Active,8000.0,,XHKG,CS,02159,02159_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
434,01982.XHKG,16652960.0,NAMESON HLDGS,NXKG,MainBoard,南旋控股,2016-04-12,0000-00-00,Active,2000.0,,XHKG,CS,01982,01982_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
435,03603.XHKG,16647792.0,XINJI SHAXI,XJSX,MainBoard,信基沙溪,2019-11-08,0000-00-00,Active,3000.0,,XHKG,CS,03603,03603_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
436,01792.XHKG,16558281.0,CMON,CMON,MainBoard,CMON,2019-11-19,0000-00-00,Active,2000.0,,XHKG,CS,01792,01792_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
437,01901.XHKG,16496770.0,FEIYANG GROUP,FYJT,MainBoard,飞扬集团,2019-06-28,0000-00-00,Active,2000.0,,XHKG,CS,01901,01901_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
438,09913.XHKG,16408320.0,CHI KAN HLDGS,ZQKG,MainBoard,智勤控股,2020-08-14,0000-00-00,Active,4000.0,,XHKG,CS,09913,09913_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
439,01782.XHKG,16246600.0,IB DIGITAL TECH,GJSYSZJS,MainBoard,国际商业数字技术,2018-11-29,0000-00-00,Active,5000.0,,XHKG,CS,01782,01782_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
440,01715.XHKG,16147734.0,AI HEALTH TECH,ZHJKKJ,MainBoard,智慧健康科技,2018-07-16,0000-00-00,Active,10000.0,,XHKG,CS,01715,01715_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
441,02581.XHKG,16127911.0,BENQ HOLDING,MJYY,MainBoard,明基医院,2025-12-22,0000-00-00,Active,500.0,,XHKG,CS,02581,02581_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
442,00603.XHKG,16121807.0,CHINA OIL & GAS,ZYRQ,MainBoard,中油燃气,1993-05-28,0000-00-00,Active,20000.0,,XHKG,CS,00603,00603_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
443,00053.XHKG,15988024.0,GUOCO GROUP,GHJT,MainBoard,国浩集团,1983-05-03,0000-00-00,Active,1000.0,,XHKG,CS,00053,00053_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
444,00830.XHKG,15901970.0,CSC DEVELOPMENT,ZGJZXY,MainBoard,中国建筑兴业,2010-03-30,0000-00-00,Active,2000.0,,XHKG,CS,00830,00830_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
445,01633.XHKG,15820140.0,SHEUNG YUE GP,SYJT,MainBoard,上谕集团,2016-11-11,0000-00-00,Active,3000.0,,XHKG,CS,01633,01633_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
446,02283.XHKG,15638856.0,TK GROUP HLDG,DJJTKG,MainBoard,东江集团控股,2013-12-20,0000-00-00,Active,2000.0,,XHKG,CS,02283,02283_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
447,00111.XHKG,15573280.0,CINDA INTL HLDG,XDGJKG,MainBoard,信达国际控股,2000-08-01,0000-00-00,Active,2000.0,,XHKG,CS,00111,00111_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
448,02505.XHKG,15559880.0,EDA GROUP HLDGS,EDAJTKG,MainBoard,EDA集团控股,2024-05-28,0000-00-00,Active,1000.0,,XHKG,CS,02505,02505_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
449,02392.XHKG,15518065.0,XUANWU CLOUD,XWY,MainBoard,玄武云,2022-07-08,0000-00-00,Active,500.0,,XHKG,CS,02392,02392_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
450,01538.XHKG,15462460.0,ZHONG AO HOME,ZADJ,MainBoard,中奥到家,2015-11-25,0000-00-00,Active,2000.0,,XHKG,CS,01538,01538_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
451,00218.XHKG,15371341.0,SWHYHK,SWHYXG,MainBoard,申万宏源香港,1973-02-01,0000-00-00,Active,5000.0,,XHKG,CS,00218,00218_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
452,01450.XHKG,15356517.0,BE FRIENDS HLDG,JGPYKG,MainBoard,交个朋友控股,2014-07-07,0000-00-00,Active,2000.0,,XHKG,CS,01450,01450_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
453,08198.XHKG,15033812.0,CRYPTO FLOW,JMKJ,GEM,加幂科技,2002-05-17,0000-00-00,Active,4000.0,,XHKG,CS,08198,08198_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
454,00080.XHKG,15024146.0,CAI CORP,CAIKG,MainBoard,CAI控股,2011-01-06,0000-00-00,Active,10000.0,,XHKG,CS,00080,00080_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
455,80020.XHKG,14870060.0,SENSETIME-WR,STWR,MainBoard,商汤-WR,2023-06-19,0000-00-00,Active,1000.0,,XHKG,CS,80020,80020_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
456,00034.XHKG,14868939.0,KOWLOON DEV,JLJY,MainBoard,九龙建业,1995-07-04,0000-00-00,Active,1000.0,,XHKG,CS,00034,00034_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
457,02597.XHKG,14840692.0,XUNZHONG,XZTX,MainBoard,讯众通信,2025-07-09,0000-00-00,Active,500.0,,XHKG,CS,02597,02597_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
458,00542.XHKG,14829738.0,CN CULTURAL T&A,ZGWLNY,MainBoard,中国文旅农业,1989-11-23,0000-00-00,Active,4000.0,,XHKG,CS,00542,00542_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
459,01808.XHKG,14755752.0,ENTERPRISE DEV,QZKG,MainBoard,企展控股,2007-01-11,0000-00-00,Active,2000.0,,XHKG,CS,01808,01808_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
460,02539.XHKG,14498124.0,LEMO SERVICES,LMKJ,MainBoard,乐摩科技,2025-12-03,0000-00-00,Active,100.0,,XHKG,CS,02539,02539_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
461,01546.XHKG,14456780.0,THELLOY DEV,DLJY,MainBoard,德莱建业,2017-10-26,0000-00-00,Active,8000.0,,XHKG,CS,01546,01546_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
462,09882.XHKG,14376600.0,BEST LINKING,YLFKG,MainBoard,永联丰控股,2023-09-29,0000-00-00,Active,2000.0,,XHKG,CS,09882,09882_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
463,02613.XHKG,14315162.0,CONTIOCEAN,HGHB,MainBoard,汇舸环保,2025-01-09,0000-00-00,Active,100.0,,XHKG,CS,02613,02613_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
464,02680.XHKG,14305642.0,INNOVAX HLDGS,CSKG,MainBoard,创升控股,2018-09-14,0000-00-00,Active,2000.0,,XHKG,CS,02680,02680_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
465,00623.XHKG,14220253.0,SINOMEDIA,ZSJQ,MainBoard,中视金桥,2008-07-08,0000-00-00,Active,1000.0,,XHKG,CS,00623,00623_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
466,00240.XHKG,14201283.0,BUILD KING HOLD,LJKG,MainBoard,利基控股,1973-03-15,0000-00-00,Active,10000.0,,XHKG,CS,00240,00240_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
467,06918.XHKG,14169946.0,KIDZTECH,QSD,MainBoard,奇士达,2020-03-18,0000-00-00,Active,2000.0,,XHKG,CS,06918,06918_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
468,01857.XHKG,14162880.0,CEB WATER,ZGGDSW,MainBoard,中国光大水务,2019-05-08,0000-00-00,Active,1000.0,,XHKG,CS,01857,01857_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
469,06138.XHKG,14040160.0,HARBIN BANK,HEBYH,MainBoard,哈尔滨银行,2014-03-31,0000-00-00,Active,1000.0,,XHKG,CS,06138,06138_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
470,00309.XHKG,13868518.0,XH NEWS MEDIA,XHTXPM,MainBoard,新华通讯频媒,2003-07-25,0000-00-00,Active,1000.0,,XHKG,CS,00309,00309_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
471,01216.XHKG,13813922.0,ZYBANK,ZYYH,MainBoard,中原银行,2017-07-19,0000-00-00,Active,1000.0,,XHKG,CS,01216,01216_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
472,00088.XHKG,13754048.0,TAI CHEUNG HOLD,TAICHEUNGHOLD,MainBoard,TAICHEUNGHOLD,1972-12-11,0000-00-00,Active,1000.0,,XHKG,CS,00088,00088_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
473,02251.XHKG,13740361.0,AIRDOC-B,YTKJB,MainBoard,鹰瞳科技-B,2021-11-05,0000-00-00,Active,100.0,,XHKG,CS,02251,02251_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
474,01823.XHKG,13714156.0,HUAYUEXPRESSWAY,HYGS,MainBoard,华昱高速,2009-12-23,0000-00-00,Active,2000.0,,XHKG,CS,01823,01823_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
475,00524.XHKG,13714154.0,GW TERROIR,CCTX,MainBoard,长城天下,1989-04-21,0000-00-00,Active,50000.0,,XHKG,CS,00524,00524_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
476,03658.XHKG,13681730.0,NEW HOPE SERV,XXWFW,MainBoard,新希望服务,2021-05-25,0000-00-00,Active,1000.0,,XHKG,CS,03658,03658_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
477,01162.XHKG,13670424.0,LUMINA GROUP,YLJT,MainBoard,莹岚集团,2020-04-20,0000-00-00,Active,8000.0,,XHKG,CS,01162,01162_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
478,01985.XHKG,13610220.0,MICROWARE,MGY,MainBoard,美高域,2017-03-08,0000-00-00,Active,2000.0,,XHKG,CS,01985,01985_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
479,02216.XHKG,13548592.0,BRONCUS-B,KBYLB,MainBoard,堃博医疗-B,2021-09-24,0000-00-00,Active,500.0,,XHKG,CS,02216,02216_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
480,00994.XHKG,13537363.0,CT VISION,ZTHX,MainBoard,中天宏信,2017-07-17,0000-00-00,Active,4000.0,,XHKG,CS,00994,00994_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
481,00071.XHKG,13492318.0,MIRAMAR HOTEL,MLHJD,MainBoard,美丽华酒店,1970-07-25,0000-00-00,Active,1000.0,,XHKG,CS,00071,00071_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
482,03638.XHKG,13447840.0,HUNLICAR GROUP,HLJJT,MainBoard,亨利加集团,2016-03-30,0000-00-00,Active,1000.0,,XHKG,CS,03638,03638_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
483,01499.XHKG,13342272.0,OKG TECH,OKYL,MainBoard,欧科云链,2015-09-02,0000-00-00,Active,10000.0,,XHKG,CS,01499,01499_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
484,03626.XHKG,13307734.0,EAST NOVA HLDGS,QMDFKG,MainBoard,启明东方控股,2016-05-18,0000-00-00,Active,2000.0,,XHKG,CS,03626,03626_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
485,01130.XHKG,13235697.0,CHINA ENV RES,ZGHJZY,MainBoard,中国环境资源,1997-06-03,0000-00-00,Active,20000.0,,XHKG,CS,01130,01130_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
486,00717.XHKG,13226901.0,EMPEROR CAPITAL,YHZB,MainBoard,英皇资本,2007-04-24,0000-00-00,Active,6000.0,,XHKG,CS,00717,00717_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
487,02203.XHKG,13207410.0,BRAINHOLE TECH,NDKJ,MainBoard,脑洞科技,2017-07-21,0000-00-00,Active,10000.0,,XHKG,CS,02203,02203_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
488,00900.XHKG,13195017.0,AEON CREDIT,AEONCREDIT,MainBoard,AEONCREDIT,1995-09-14,0000-00-00,Active,2000.0,,XHKG,CS,00900,00900_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
489,00331.XHKG,13194527.0,FSE LIFESTYLE,FSSHFW,MainBoard,丰盛生活服务,2015-12-10,0000-00-00,Active,1000.0,,XHKG,CS,00331,00331_03.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
490,01831.XHKG,13183069.0,SHIFANG HLDG,SFKG,MainBoard,十方控股,2010-12-03,0000-00-00,Active,10000.0,,XHKG,CS,01831,01831_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
491,01082.XHKG,13039960.0,BDV EDU INTL,YYZJY,MainBoard,源宇宙教育,2011-07-04,0000-00-00,Active,4000.0,,XHKG,CS,01082,01082_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
492,01421.XHKG,13025512.0,PROSP GP INTL,HCJTGJ,MainBoard,恒昌集团国际,2013-12-30,0000-00-00,Active,5000.0,,XHKG,CS,01421,01421_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
493,81299.XHKG,12976130.0,AIA-R,YBBXR,MainBoard,友邦保险-R,2023-06-19,0000-00-00,Active,200.0,,XHKG,CS,81299,81299_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
494,00905.XHKG,12781755.0,WALNUT CAP,HTZB,MainBoard,胡桃资本,1998-07-17,0000-00-00,Active,16000.0,,XHKG,CS,00905,00905_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
495,00139.XHKG,12749568.0,SMART FISH,XYYT,MainBoard,小鱼盈通,1994-03-15,0000-00-00,Active,10000.0,,XHKG,CS,00139,00139_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
496,01612.XHKG,12739970.0,VINCENT MED,YSYL,MainBoard,永胜医疗,2016-07-13,0000-00-00,Active,2000.0,,XHKG,CS,01612,01612_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
497,00396.XHKG,12657710.0,HING LEE (HK),XLXGKG,MainBoard,兴利(香港)控股,2009-06-22,0000-00-00,Active,2000.0,,XHKG,CS,00396,00396_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
498,00617.XHKG,12616620.0,PALIBURG HOLD,BLBKG,MainBoard,百利保控股,1993-12-17,0000-00-00,Active,2000.0,,XHKG,CS,00617,00617_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
499,02012.XHKG,12607105.0,SUNSHINE OIL,YGYS,MainBoard,阳光油砂,2012-03-01,0000-00-00,Active,1000.0,,XHKG,CS,02012,02012_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
500,08221.XHKG,12478400.0,GAOYU FINANCE,GYJR,GEM,高裕金融,2017-01-06,0000-00-00,Active,5000.0,,XHKG,CS,08221,08221_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
501,03919.XHKG,12457685.0,GOLDENPOWER,JLJT,MainBoard,金力集团,2017-11-10,0000-00-00,Active,4000.0,,XHKG,CS,03919,03919_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
502,01400.XHKG,12410594.0,MOODY TECH HLDG,MDKJGF,MainBoard,满地科技股份,2014-04-25,0000-00-00,Active,10000.0,,XHKG,CS,01400,01400_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
503,00328.XHKG,12376301.0,ALCO HOLDINGS,ALCOHOLDINGS,MainBoard,ALCOHOLDINGS,1992-11-27,0000-00-00,Active,2000.0,,XHKG,CS,00328,00328_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
504,08635.XHKG,12161120.0,ELEPHANT HLDGS,DXKGJT,GEM,大象控股集团,2019-05-02,0000-00-00,Active,4000.0,,XHKG,CS,08635,08635_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
505,01568.XHKG,12099751.0,SUNDART HLDGS,CDJT,MainBoard,承达集团,2015-12-29,0000-00-00,Active,2000.0,,XHKG,CS,01568,01568_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
506,08219.XHKG,12036984.0,HANVEY GROUP,HWJTKG,GEM,恒伟集团控股,2018-07-12,0000-00-00,Active,10000.0,,XHKG,CS,08219,08219_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
507,03938.XHKG,12026140.0,LFG INV HLDGS,LFGTZKG,MainBoard,LFG投资控股,2019-09-30,0000-00-00,Active,2000.0,,XHKG,CS,03938,03938_02.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
508,00854.XHKG,12021315.0,WILLAS-ARRAY,WYL,MainBoard,威雅利,2013-12-06,0000-00-00,Active,1000.0,,XHKG,CS,00854,00854_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
509,02695.XHKG,11964410.0,IMPRESSION DHP,YXDHP,MainBoard,印象大红袍,2025-12-22,0000-00-00,Active,1000.0,,XHKG,CS,02695,02695_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
510,02789.XHKG,11905306.0,YUANDA CHINA,YDZG,MainBoard,远大中国,2011-05-17,0000-00-00,Active,2000.0,,XHKG,CS,02789,02789_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
511,01283.XHKG,11877100.0,ACCEL GROUP,GSJTKG,MainBoard,高升集团控股,2019-10-18,0000-00-00,Active,5000.0,,XHKG,CS,01283,01283_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
512,01588.XHKG,11804396.0,CHANJET,CJT,MainBoard,畅捷通,2014-06-26,0000-00-00,Active,200.0,,XHKG,CS,01588,01588_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
513,08370.XHKG,11797576.0,ZHI SHENG GP,ZSJTKG,GEM,智昇集团控股,2017-01-20,0000-00-00,Active,800.0,,XHKG,CS,08370,08370_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
514,01581.XHKG,11795020.0,PROGRESSIVE P,JSJTKG,MainBoard,进升集团控股,2016-12-08,0000-00-00,Active,10000.0,,XHKG,CS,01581,01581_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
515,02561.XHKG,11775010.0,VISEN PHARMA-B,WSYYB,MainBoard,维昇药业-B,2025-03-21,0000-00-00,Active,100.0,,XHKG,CS,02561,02561_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
516,80175.XHKG,11745550.0,GEELY AUTO-R,JLQCR,MainBoard,吉利汽车-R,2023-06-19,0000-00-00,Active,1000.0,,XHKG,CS,80175,80175_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
517,02236.XHKG,11561684.0,WISON ENGRG,HSGC,MainBoard,惠生工程,2012-12-28,0000-00-00,Active,1000.0,,XHKG,CS,02236,02236_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
518,00723.XHKG,11508603.0,RELIANCE GLO HL,XBHQKG,MainBoard,信保环球控股,1991-07-18,0000-00-00,Active,30000.0,,XHKG,CS,00723,00723_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
519,01239.XHKG,11464618.0,TEAMWAY INTL GP,TEAMWAYINTLGP,MainBoard,TEAMWAYINTLGP,2011-11-18,0000-00-00,Active,20000.0,,XHKG,CS,01239,01239_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
520,01399.XHKG,11333776.0,VESON HLDG,RXKG,MainBoard,锐信控股,2006-12-21,0000-00-00,Active,2000.0,,XHKG,CS,01399,01399_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
521,01079.XHKG,11332452.0,PINE TECH,SJKJ,MainBoard,松景科技,2010-11-18,0000-00-00,Active,2000.0,,XHKG,CS,01079,01079_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
522,02370.XHKG,11294970.0,REDCO HEALTHY,LGJKSH,MainBoard,力高健康生活,2022-03-31,0000-00-00,Active,500.0,,XHKG,CS,02370,02370_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
523,00206.XHKG,11247923.0,CM-ENERGY,HSNY,MainBoard,华商能源,2009-06-05,0000-00-00,Active,1000.0,,XHKG,CS,00206,00206_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
524,00339.XHKG,11231466.0,WEBX HOLDING,QQSZKG,MainBoard,全球数字控股,2000-07-26,0000-00-00,Active,10000.0,,XHKG,CS,00339,00339_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
525,08472.XHKG,11149530.0,LAPCO HOLDINGS,LGKG,GEM,立高控股,2017-07-18,0000-00-00,Active,2000.0,,XHKG,CS,08472,08472_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
526,02881.XHKG,11035835.0,WUHAN YOUJI,WHYJ,MainBoard,武汉有机,2024-06-18,0000-00-00,Active,500.0,,XHKG,CS,02881,02881_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
527,08120.XHKG,10965721.0,CH DEMETER FIN,GNJRTZ,GEM,国农金融投资,2001-04-10,0000-00-00,Active,5000.0,,XHKG,CS,08120,08120_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
528,02651.XHKG,10826837.0,DAZHONG DENTAL,DZKQ,MainBoard,大众口腔,2025-07-09,0000-00-00,Active,100.0,,XHKG,CS,02651,02651_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
529,06885.XHKG,10790050.0,JINMA ENERGY,JMNY,MainBoard,金马能源,2017-10-10,0000-00-00,Active,1000.0,,XHKG,CS,06885,06885_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
530,80291.XHKG,10785870.0,CHINA RES BEER-R,HRPJR,MainBoard,华润啤酒-R,2023-06-19,0000-00-00,Active,500.0,,XHKG,CS,80291,80291_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
531,00810.XHKG,10743137.0,CH CASTSON 81,ZGZC81,MainBoard,中国铸晨81,2002-02-28,0000-00-00,Active,6000.0,,XHKG,CS,00810,00810_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
532,08471.XHKG,10671400.0,REACH NEW HLDGS,XDKG,GEM,新达控股,2017-07-21,0000-00-00,Active,10000.0,,XHKG,CS,08471,08471_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
533,02187.XHKG,10654840.0,ZHIXIN GP HLDG,ZXJTKG,MainBoard,智欣集团控股,2021-03-26,0000-00-00,Active,2000.0,,XHKG,CS,02187,02187_01.XHKG,,"09:31-12:00,13:01-16:00",2026-05-21,20260420,20260521,False
